Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy
0.004,0.01,0.004,1,0.001,-1
0.005,0.009,0.005,1,-0.164,0
0.004,0.009,0.004,1,0.229,0
0.005,0.009,0.005,1,0.28,1
-0.001,0.004,0.003,1,-0.024,0
0.002,0.001,0.002,0.9,-0.089,-1
0.006,0.008,0.002,1,0.152,0
-0.001,0.005,0.002,1,-0.302,1
0.001,0,0.002,0.9,0.201,0
0.001,0.002,0,0.9,0.104,-1
0.002,0.003,0.001,1,-0.314,1
-0.003,-0.001,0,1,0.716,-1
0.014,0.011,0.004,0.7,0.538,0
-0.006,0.008,0.002,1,-0.529,0
0.001,-0.006,0.003,0.2,0.167,0
-0.003,-0.002,-0.003,0,-0.324,0
-0.003,-0.006,-0.002,0,0.175,1
-0.002,-0.005,-0.003,0,0.201,0
0.001,-0.001,-0.001,0,0.16,0
0.004,0.005,0.001,0.1,-0.096,-1
0.001,0.004,0.002,0.2,-0.302,1
-0.004,-0.003,0,0.2,0.046,-1
0.009,0.005,0.002,0,0.605,0
-0.002,0.007,0.001,0.3,-0.185,0
-0.002,-0.004,0.002,0.2,0.136,0
-0.001,-0.003,-0.002,0,-0.41,1
-0.013,-0.014,-0.005,0,1.509,-1
0.002,-0.011,-0.004,0,-0.26,0
-0.001,0.001,-0.004,0.1,0.029,0
-0.001,-0.002,0,0.1,0.12,1
-0.001,-0.002,-0.001,0,-0.223,0
0.007,0.006,0.002,0,0.069,0
0.001,0.008,0.002,0.3,-0.337,-1
0.003,0.004,0.004,0.4,-0.084,0
-0.002,0.001,0.001,0.5,0.3,1
-0.002,-0.004,0,0.4,0.16,0
0.001,-0.001,-0.001,0.3,-0.34,0
-0.003,-0.002,-0.001,0.4,0.927,-1
0.003,0,0,0.4,-0.365,0
-0.001,0.002,0,0.7,0.076,0
0.001,0,0.001,0.6,-0.091,0
-0.001,-0.001,0,0.6,0.302,0
-0.004,-0.006,-0.001,0.5,-0.07,1
-0.006,-0.011,-0.004,0.1,0.135,-1
0.009,0.002,0,0,-0.264,0
-0.003,0.006,0,0.6,0.217,1
-0.002,-0.005,0.001,0.5,-0.175,-1
0.008,0.006,0.001,0.4,0.347,1
-0.003,0.005,0.001,1,0.192,0
0.011,0.008,0.005,0.8,0.08,0
0.006,0.017,0.005,1,-0.357,0
-0.001,0.005,0.005,1,0.104,-1
0.001,0,0.002,1,-0.322,1
-0.002,-0.001,-0.001,1,-0.073,0
0.003,0,0.001,0.9,0.256,-1
0,0.003,0,1,-0.142,0
-0.001,-0.001,0.001,1,0.275,1
0.001,0,0,0.9,-0.16,0
0.004,0.005,0.001,0.9,0.009,-1
0,0.004,0.002,1,-0.22,1
-0.001,-0.001,0.001,1,0.062,-1
0.002,0.001,0,0.9,0.057,0
-0.002,0,0,1,0.149,1
-0.002,-0.004,-0.001,0.4,-0.135,-1
0.006,0.004,0.001,0,0.149,0
-0.001,0.005,0.001,0.9,-0.172,1
-0.018,-0.019,-0.004,0.7,2.36,0
0.004,-0.014,-0.005,0,-0.378,0
0.007,0.011,-0.002,0.2,0.074,0
0.005,0.012,0.005,0.5,-0.47,0
0.002,0.007,0.005,0.6,-0.208,0
0.002,0.005,0.003,0.7,-0.029,-1
0.005,0.007,0.003,0.8,0.365,0
0,0.005,0.002,0.9,-0.272,0
-0.001,-0.001,0.001,0.9,-0.245,1
0,-0.001,0,0.9,1.608,0
0.008,0.008,0.002,0.9,-0.249,0
0.003,0.011,0.004,1,0.286,-1
-0.001,0.003,0.003,1,-0.496,0
-0.003,-0.004,0,1,0.127,0
0.002,-0.001,-0.001,0.8,0.075,0
0,0.002,0,0.8,0.182,0
-0.002,-0.001,0,0.8,1.067,1
0,-0.002,-0.001,0.5,-0.349,-1
0.005,0.005,0.001,0.4,-0.302,0
-0.001,0.004,0.001,0.8,0.309,0
-0.002,-0.003,0.001,0.4,-0.154,1
0,-0.002,-0.001,0,0.272,-1
0.008,0.009,0.002,0,-0.23,0
-0.007,0.002,0,0.5,-0.126,0
0,-0.007,0,0,-0.016,0
0,-0.001,-0.002,0,-0.211,0
0.001,0.001,0,0,0.517,0
0.001,0.002,0.001,0.1,-0.154,1
-0.008,-0.007,-0.002,0.2,0.451,-1
0.009,0.001,0.001,0,-0.148,0
-0.009,0,-0.003,0.4,0.527,0
0.002,-0.007,0.001,0,-0.188,0
0.002,0.004,-0.002,0.1,-0.549,1
0.002,0.004,0.002,0.2,0.39,0
-0.009,-0.007,-0.002,0.4,0.202,0
0.006,-0.003,0,0,-0.114,-1
0.001,0.008,-0.001,0.3,-0.368,1
-0.001,0,0.002,0.6,0.373,0
0.008,0.007,0.003,0.5,0.184,0
0.002,0.009,0.003,1,-0.338,-1
0.005,0.006,0.005,1,0.527,0
0,0.005,0.002,1,-0.444,1
0.001,0,0.002,1,0.275,-1
0.005,0.006,0.002,1,0.194,0
0,0.006,0.002,1,-0.076,0
-0.001,0,0.001,1,0.747,1
0,-0.001,0,0.9,-0.434,0
0.002,0.002,0,0.9,0.178,-1
0,0.002,0.001,1,-0.134,0
-0.001,-0.001,0,1,0.487,0
-0.001,-0.002,-0.001,0.9,-0.292,1
-0.001,-0.002,-0.001,0.8,0.314,-1
0.002,0.002,0,0.5,-0.164,0
0,0.003,0,0.7,-0.142,1
-0.002,-0.001,0,0.6,-0.135,0
0.002,0,0,0,0.473,-1
0.002,0.004,0.001,0.4,-0.468,0
-0.002,-0.001,0.001,0.8,0.929,0
0,-0.003,0,0,0.015,1
-0.014,-0.014,-0.005,0,0.924,0
0.001,-0.013,-0.004,0,-0.379,0
0.01,0.011,-0.001,0.1,-0.036,0
0,0.01,0.004,0.5,-0.234,-1
0.002,0.002,0.004,0.6,0.027,0
-0.016,-0.014,-0.005,0.6,1.266,1
-0.002,-0.017,-0.005,0,0.064,0
0.001,-0.001,-0.006,0,-0.521,-1
0.01,0.011,0.003,0,-0.036,0
-0.004,0.007,0.002,0.5,-0.205,1
-0.002,-0.006,0.001,0.3,-0.009,0
0.002,0,-0.001,0.3,0.296,0
0,0.002,0,0.4,-0.371,0
0.001,0.001,0.001,0.4,0.261,0
0.005,0.006,0.002,0.6,0.213,0
0.006,0.011,0.004,0.9,0.673,-1
0.001,0.007,0.004,1,-0.403,1
-0.007,-0.006,0,1,0.474,0
0.003,-0.004,-0.001,0.6,-0.366,-1
0,0.003,-0.001,0.8,0.002,1
-0.001,-0.001,0.001,0.8,0.1,0
0.011,0.009,0.003,0.7,0.118,0
0.003,0.014,0.004,1,-0.203,0
0,0.004,0.005,1,0.041,-1
0,0,0.001,1,0.612,1
0.001,0.001,0,1,0,0
0.002,0.003,0.001,0.7,-0.516,0
0.001,0.003,0.001,0.8,0.019,-1
0,0.001,0.001,0.8,0.265,0
-0.003,-0.002,-0.001,0.8,-0.191,0
0,-0.002,-0.001,0.5,0.062,0
-0.002,-0.002,-0.002,0.5,0.114,1
0.001,-0.001,0,0.2,-0.052,0
0.004,0.004,0.001,0.2,0.498,0
0.001,0.005,0.002,0.6,-0.447,0
0.004,0.005,0.003,0.7,0.911,-1
0.004,0.008,0.003,1,-0.31,0
0.002,0.006,0.003,1,0.132,0
0.001,0.003,0.002,1,-0.162,0
0.006,0.007,0.003,1,0.135,0
-0.001,0.005,0.002,1,0.27,1
-0.002,-0.003,0.001,0.9,-0.556,0
0.003,0.001,0,0.7,0.203,-1
0.002,0.004,0.001,0.8,0.107,0
-0.001,0,0.001,0.9,-0.013,0
0.001,0,0.001,0.7,0.164,0
0.001,0.003,0,0.8,-0.303,0
0.001,0.002,0.001,0.8,-0.174,0
0.001,0.002,0.001,0.8,0.296,1
0,0.001,0.001,0.8,0.514,1
0.005,0.005,0.002,0.7,0.441,1
-0.004,0.001,0,1,-0.283,-1
0.002,-0.002,0.001,0,0.047,1
-0.005,-0.003,-0.002,0.2,0.549,0
0.001,-0.004,-0.001,0,-0.327,-1
0.008,0.009,0.001,0.1,0.226,1
-0.004,0.004,0.002,0.5,-0.366,0
0.002,-0.002,0.002,0.2,0.111,0
0.001,0.003,0,0.2,-0.101,0
0,0.002,0.001,0.3,0.041,0
0.003,0.004,0.001,0.3,0.056,0
0.002,0.005,0.002,0.5,-0.167,-1
-0.001,0.001,0.001,0.6,0.158,0
0.002,0.001,0.001,0.5,-0.122,0
-0.004,-0.002,-0.001,0.6,0.884,0
0,-0.004,-0.001,0.3,-0.369,0
0.001,0.001,-0.001,0.2,-0.163,0
-0.002,-0.001,0,0.3,0.221,1
-0.005,-0.007,-0.002,0,0.318,-1
0.009,0.003,0.001,0,-0.161,1
-0.003,0.006,0,0.5,0.118,0
0.002,-0.001,0.003,0.3,-0.365,-1
0.007,0.008,0.002,0.4,0.439,0
-0.001,0.006,0.003,0.7,-0.349,0
0.002,0.001,0.003,0.6,-0.381,1
0,0.002,0,0.7,0.877,0
0.01,0.01,0.004,0.7,0.893,0
-0.001,0.01,0.003,1,-0.217,-1
0.009,0.008,0.006,1,0.65,0
-0.002,0.007,0.002,1,0.285,0
-0.001,-0.003,0.002,0.9,-0.428,0
-0.004,-0.005,-0.002,0.8,-0.171,0
0,-0.003,-0.002,0.6,-0.027,0
0.003,0.003,0,0.5,0.017,0
0.005,0.009,0.003,0.6,-0.008,0
0.003,0.008,0.004,0.8,0.085,0
0.002,0.005,0.003,0.8,0.025,0
0,0.002,0.002,0.9,0.208,1
-0.004,-0.004,-0.001,0.9,-0.022,0
0.008,0.004,0.001,0.2,0.437,-1
0.006,0.015,0.003,0.4,-0.422,0
-0.004,0.002,0.003,0.8,-0.015,0
-0.001,-0.004,0,0.2,-0.068,0
0.002,0.002,-0.001,0.2,-0.127,0
0,0.002,0,0.3,0.174,1
-0.001,-0.001,0,0.3,-0.425,0
0,-0.001,0,0,0.276,-1
0.002,0.003,0,0.1,-0.219,1
-0.004,-0.002,-0.001,0.3,1.128,0
0.007,0.003,0.002,0,-0.097,0
0.006,0.014,0.003,0.5,0.039,0
0.004,0.011,0.006,0.8,-0.105,-1
0.007,0.011,0.006,1,0.036,0
0.002,0.009,0.004,1,-0.314,0
0.002,0.004,0.004,1,-0.001,1
-0.002,0.001,0.001,1,0.215,0
0.007,0.006,0.002,0.9,-0.104,-1
0.007,0.014,0.004,1,0.456,1
-0.003,0.003,0.004,1,0.173,-1
0.01,0.006,0.005,0.7,0.026,1
-0.002,0.008,0.002,0.9,-0.079,0
0.005,0.003,0.004,0.8,0.399,0
0.008,0.013,0.004,0.9,-0.352,-1
0.002,0.01,0.005,1,0.063,0
0,0.002,0.003,1,0.389,1
0,0,0.001,0.9,-0.373,-1
0.012,0.012,0.004,0.9,0.274,0
-0.007,0.005,0.002,1,-0.164,0
-0.01,-0.017,-0.002,0,0.462,0
0,-0.01,-0.006,0,-0.178,0
-0.001,-0.001,-0.004,0,-0.169,0
-0.022,-0.023,-0.008,0,0.922,1
-0.042,-0.063,-0.022,0,0.702,0
0.02,-0.023,-0.015,0,0.205,-1
-0.005,0.014,-0.009,0.2,-0.529,1
-0.038,-0.043,-0.008,0.2,0.472,0
0.015,-0.023,-0.009,0,0.151,0
0.015,0.03,-0.003,0.1,-0.493,0
0.002,0.017,0.011,0.2,-0.435,0
0.013,0.016,0.01,0.2,0.486,-1
0.013,0.026,0.009,0.3,-0.079,0
0,0.013,0.009,0.5,0.443,0
-0.006,-0.006,0.002,0.6,-0.462,1
-0.005,-0.011,-0.004,0.6,0.145,0
0.001,-0.004,-0.003,0.5,0.118,0
0.016,0.017,0.004,0.8,-0.161,-1
0.012,0.028,0.01,1,-0.068,0
-0.012,-0.001,0.005,1,0.146,0
-0.01,-0.022,-0.003,0.8,0.23,1
-0.015,-0.025,-0.012,0.7,0.451,0
0.005,-0.009,-0.007,0.4,-0.214,-1
0.012,0.017,0.001,0.3,-0.3,0
0.003,0.014,0.007,0.5,-0.186,0
0,0.002,0.005,0.5,0.099,0
0.005,0.004,0.003,0.5,-0.232,0
0.017,0.022,0.007,0.7,0.698,0
-0.001,0.016,0.007,1,-0.367,0
-0.006,-0.008,0.003,1,0.279,0
-0.005,-0.012,-0.004,0.8,0.151,0
-0.001,-0.006,-0.004,0.6,-0.212,0
0.001,0,-0.002,0.6,0.203,0
-0.014,-0.012,-0.005,0.5,0.088,0
0.002,-0.012,-0.004,0.1,-0.453,0
-0.002,0,-0.005,0.1,0.317,0
-0.025,-0.027,-0.008,0,0.89,1
-0.021,-0.046,-0.016,0,0.234,-1
0.027,0.005,-0.006,0,-0.227,0
-0.017,0.01,-0.004,0.4,-0.085,1
-0.003,-0.02,0.002,0.3,0.127,-1
0.013,0.01,-0.002,0.2,-0.238,1
-0.022,-0.009,-0.004,0.4,0.669,0
0.013,-0.009,0.001,0.3,-0.356,0
0.011,0.024,0.001,0.5,0.031,-1
0.008,0.019,0.011,0.7,-0.332,1
-0.022,-0.015,-0.001,0.9,1.172,0
0.005,-0.017,-0.003,0.7,-0.413,-1
0.016,0.021,0,0.8,-0.018,1
-0.005,0.011,0.005,1,-0.12,0
0.008,0.003,0.006,0.9,-0.244,-1
-0.003,0.005,0,1,0.235,0
0.008,0.005,0.004,0.9,-0.255,0
0.011,0.019,0.005,1,0.02,0
0.001,0.011,0.007,1,-0.114,0
-0.006,-0.005,0.002,1,0.355,0
-0.008,-0.014,-0.004,0.9,0.287,0
0,-0.009,-0.005,0.6,-0.344,1
-0.013,-0.014,-0.007,0.6,0.722,0
0.002,-0.011,-0.004,0.2,-0.08,0
0.01,0.013,0,0.3,-0.348,-1
0.001,0.011,0.004,0.6,-0.158,0
-0.008,-0.007,0.001,0.5,0.44,0
0.002,-0.006,-0.002,0.2,-0.097,0
-0.007,-0.005,-0.004,0.3,0.164,1
-0.002,-0.009,-0.002,0,0.578,0
0.013,0.011,0.001,0,-0.331,0
0.003,0.016,0.005,0.6,-0.394,0
0,0.003,0.005,0.7,0.22,0
0.01,0.01,0.004,0.9,-0.116,0
0.009,0.019,0.006,1,0.208,0
0.003,0.012,0.007,1,-0.169,-1
0,0.004,0.004,1,-0.085,0
-0.007,-0.006,-0.001,1,0.589,0
0.004,-0.003,-0.001,0.7,-0.38,0
-0.001,0.003,-0.001,0.9,0.048,1
-0.002,-0.003,0,0.8,0.139,-1
0.008,0.005,0.002,0.7,-0.099,0
-0.003,0.005,0.001,0.9,-0.087,0
0.003,0,0.003,0.8,0.152,0
-0.002,0.001,-0.001,0.8,0.218,0
-0.002,-0.004,0,0.6,-0.241,1
-0.012,-0.014,-0.005,0.4,1.024,-1
0.013,0.002,0,0,-0.389,1
-0.006,0.007,-0.002,0.6,0.342,0
0.01,0.004,0.006,0.3,-0.263,0
0.005,0.015,0.003,0.7,-0.359,-1
0.001,0.005,0.005,0.9,0.158,0
0.008,0.009,0.005,0.9,0.227,0
0,0.008,0.003,1,0.163,0
0.003,0.003,0.004,1,-0.011,0
0.001,0.004,0.001,1,-0.184,0
0.001,0.003,0.002,1,0.228,0
-0.003,-0.002,0,1,0.093,0
0.003,-0.001,0,0.8,-0.025,0
-0.001,0.001,0,0.9,0.557,0
-0.002,-0.003,0,0.6,-0.559,0
-0.004,-0.006,-0.002,0.3,0.843,0
0.002,-0.002,-0.001,0.1,-0.449,0
-0.006,-0.005,-0.003,0.1,0.321,0
0.002,-0.004,-0.001,0,-0.227,0
